id,writing_id,book,section,content,full_path
106,27493,《读雪山房唐诗序例》,"",步伐整齐，词旨凄恻，为有唐一代七言占正声所起。,《读雪山房唐诗序例》
107,27493,《王闿运手批唐诗选》,"",平平铺叙，气仍健举，此非可以学得。,《王闿运手批唐诗选》
108,31889,"","",（1）蓬莱三殿：唐人皇宫里的大明宫内有紫宸、蓬莱、合元三殿，统称蓬莱三殿。奉敕：奉皇帝之命。（2）云标：云端。（3）玉堂：指终南山上精美的建筑。（4）尧天：尧舜时代的太平盛世。,""
109,31876,《汇编唐诗十集》,"",唐云：温缓而细，工部源流。,《汇编唐诗十集》
110,31876,《唐诗选脉会通评林》,"",此篇工妙，与《过郑七》篇相类……，二诗真所谓平中露奇、峻中带雅者也。,《唐诗选脉会通评林》
111,31876,《唐风定》,"",顾云：与盛唐立极。,《唐风定》
112,31876,《唐诗评选》,"",一气始终，自是活底物事。,《唐诗评选》
113,31876,《唐律消夏录》,"",言情、写景、叙事、述怀，错杂而出。四十字抵一篇记序读。,《唐律消夏录》
114,31876,《唐诗矩》,"",全篇直叙格。感人见招，无非寓己无聊之况，然语脉深浑。读子美诸律，便见初、盛之别。,《唐诗矩》
115,31876,《唐音审体》,"",“云”、“月”虚用，“风”、“露”实用，不嫌其犯。,《唐音审体》
116,31876,《唐诗成法》,"",从自己起，次明府，三宴，四开，得作法。五、六写秋夜，七、八言即饮毕而别，亦犹未别，以见今夜之饮，情深最极。若作归后解，便非。起突兀之甚，目空一世，方有此气象。,《唐诗成法》
117,31876,《唐诗别裁》,"",“累月”、“浮云”，妙用活对。“月”与“云”皆活用也。故下有“霜”、“风”字而不嫌其复。,《唐诗别裁》
118,31871,《瀛奎律髓》,"",起句似与其孙子美一同，以终篇味之，乃少陵翁家法也。,《瀛奎律髓》
119,31871,《增订评注唐诗正声》,"",郭云：语迭起四意，却又自然。五六联尽出，光景奇幻。,《增订评注唐诗正声》
120,31871,《卶庵重订李于麟唐诗选》,"",于无情中生出有情。,《卶庵重订李于麟唐诗选》
121,31871,《唐诗镜》,"",五、六思苦，不借影衬，独披本相，意境最老。结语矜重，韵亦沉老。,《唐诗镜》
122,31871,《唐律消夏录》,"",（增）“弓”、“扇”二喻，并从情痴中想出。盖弓本屈，配以弦，便有圆满之时；扇本团，今既秋，不免弃捐之候。玩“暂”字、“翻”字自得。佳人才人不获其所，对景抒情，往往如是。,《唐律消夏录》
123,31871,《唐诗矩》,"",全篇直叙格。三、四以“暂”字“翻”字寓意，言光景之速也。五、六折腰句，上四下一。五、六细腻，可救三、四粗率。今人必欲责备三、四，此不知章法救应之妙耳。“罗衣”指所怀之人，曰“一此”，曰“顿使”，与王昌龄“闺中少妇”一绝同意。只一“难”字，包尽无限情事，自是初唐人手法。“愁人”指康五，“罗衣”指五所怀者。只写所怀者，而五之有怀自不必说，用笔较深一层。,《唐诗矩》
124,31871,《唐诗成法》,"",因明月之迥，想其照到愁人；以下便句句从愁人口中说出，眼中看出。才睹新月如弯弓之曲，旋看月满如纨扇之团，确是愁人口吻。“清辉苦”、“素影寒”确是独夜景况。若罗衣之人以此为鉴，则将来断不教人容易别离也。诗法之妙在炼格、炼句、炼字。炼格、句易知，炼字难知。如此诗首句炼一“迥”字，言明月无处不照。次句炼“愁”、“独”二字，又著“看”字，言无时不想。其精神意思俱在言外。三、四人止知其以“弓”、“扇”比拟明月而已，不知“暂将”、“翻与”言外有岁月如流之意。五、六炼“苦”、“寒”二字，人月并见，全无痕迹。七、八只言将来离别之难，则愁人看月，一片深情，言外无穷。,《唐诗成法》
125,31871,《瀛奎律髓汇评》,"",查慎行：中联犹未脱六朝馀习。纪昀：起调最高，犹是初体。三、四太拙，是陈、隋旧调。五、六亦好。结平平。,《瀛奎律髓汇评》
126,31887,《瀛奎律髓》,"",“楚山”、“汉水”一联，子美家法。中四句似皆言景，然后联寓感愤慨，不但张大形势，举里、台二名，而错以“新”、“旧”二字，无刻削痕。末句又伤时俗不古，无习池山公之事，尤有味也。晚唐家多不肯如此作，必搜索细碎以求新。然审言诗有工密处……则晚唐所无。,《瀛奎律髓》
127,31887,《唐诗分类绳尺》,"",气象雄伟，词语感慨，实为子美之法。,《唐诗分类绳尺》
128,31887,《唐诗选脉会通评林》,"",真浑涵深沉、锻炼精奇之作。,《唐诗选脉会通评林》
129,31887,《唐诗评选》,"",起联即自然，是登襄阳城语，不景之景，非情之情，知者希矣。五六养局入化，近日谈诗者好言元气，乃不识何者为气，何者为元，必不得已，且从此等证入。,《唐诗评选》
130,31887,《唐诗别裁》,"",冠盖里、章华台、习郁池，皆在襄阳。吊古诗不应空写，即此可悟。,《唐诗别裁》
131,31887,《唐诗意》,"",极形楚地之美，即《硕人》“河水洋洋”意。然彼是变风，此是正风。,《唐诗意》
132,31887,《瀛奎律髓汇评》,"",纪昀云：子美《登兖州城》诗，与此如一版印出。此种初出本佳，至今日转辗相承，已成窠臼，但随处改换地名，即可题遍天下，殊属捷便法门。学盛唐者，先须破此一关，方不入空腔滑调。,《瀛奎律髓汇评》
133,31882,《唐诗归》,"",钟云：六句记异，只是一个“热”字，“轻霜”句却是妙语（“轻霜”句下）。又云：“倍从来”三字，新在无着落（末句下）。谭云：岁时记（“仲冬”二句下）。,《唐诗归》
134,31882,《唐诗镜》,"",即景自成，入手轻快。,《唐诗镜》
135,31882,《唐诗选脉会通评林》,"",徐充曰：以首一句提其纲，二句承其故。中二联实言其事。子美云“吾祖诗冠古”，家法如此。,《唐诗选脉会通评林》
136,31882,《近体秋阳》,"",俊朗倩逸（“积雨”一联下）。,《近体秋阳》
137,31882,《瀛奎律髓汇评》,"",冯舒：平平八句，大历以还不可得。陆贻典：平平八句，却字字不可动摇，大历以前诗多如此。纪昀；中四句皆申首二句意。,《瀛奎律髓汇评》
138,31881,《唐诗选脉会通评林》,"",首述来过之由，次叙相对所历，三记山斋时景，末致留恋之意。惟其有尊中嗜好，故致钟鼓已动，尚迟留忘别。开合结构，照应有情，曲尽幽思。,《唐诗选脉会通评林》
139,31881,《唐诗评选》,"",晚唐即极雕琢，必不能及初唐之体物，如“日气含残雨”，尽贾岛推敲，何曾道得！三、四工妙，尤在“日气含残雨”之上。,《唐诗评选》
140,31881,《唐诗别裁》,"",写日中之雨，雨后之雷，有情有景。,《唐诗别裁》
141,31881,《诗式》,"",通首先写过山斋，后写夏日。起是初过，结是不忍回，一气相应，可悟章法之妙。[品]清婉。,《诗式》
142,31878,《唐诗广选》,"",结句老。,《唐诗广选》
143,31878,《唐诗直解》,"",雄伟词妙。,《唐诗直解》
144,31878,《唐诗选脉会通评林》,"",周敬曰：整而有致。,《唐诗选脉会通评林》
145,31878,《唐诗矩》,"",尾联寓意格。八句浑而峭。,《唐诗矩》
146,31878,《唐诗成法》,"",题中无书记，次句即补出，通篇皆注意做书记。虽不及射洪，（按指陈子昂《送著作佐郎崔融等从梁王东征》诗）之超迈绝伦，却是正法。学必简，所谓“刻鹄不成尚类鹜”者也；学射洪，所谓“画虎不成反类狗”者也。“祖帐”、“军麾”，热闹中有一书记在焉。至于朝看“朔气”，夜听“边声”，不知不觉而烟尘扫矣，非书记而何？必简题中无书记，而诗中全说书记；射洪题中有著作，而诗中全不说著作。古人题详者，诗略之；题略者，诗详之，此定法也。,《唐诗成法》
147,31878,"","",（1）行出将：命令将军出征。（2）书记：崔融为节度使掌书记之官。（3）祖帐：饯行。（4）军麾：军旗。（5）朔气：北方的寒气。（6）坐觉：顿觉。（7）北平：郡名，今河北省东部一带。此处泛指北方边地。,""
148,10104,《瀛奎律髓》,"",律诗初变，大率中四句言景，尾句乃以情缴之。起句为题目。审言于少陵为祖，至是始千变万化云。起句喝咄响亮。,《瀛奎律髓》
149,10104,《升庵诗话》,"",妙在“独有”、“忽闻”四虚字。,《升庵诗话》
150,10104,《增订评注唐诗正声》,"",郭云：四句俱说景，腰字俱惊眼。格不甚高，起独有力。,《增订评注唐诗正声》
151,10104,《唐诗广选》,"",刘孟会曰：起得怅恨。“云霞”二句，便自浩然。,《唐诗广选》
152,10104,《诗薮》,"",初唐五言律，杜审言《早春游望》、《秋宴临津》、《登襄阳城》，陈子昂《次乐乡》，沈佺期《宿七盘》，宋之问《扈从登封》，李峤《侍宴甘露殿》，苏颋《骊山应制》，孙逖《宿云门寺》，皆气象冠裳，句格鸿丽。初学必从此入门，庶不落小家窠臼。,《诗薮》
153,10104,《唐诗镜》,"",三、四如精金百炼。“云霞出海曙，梅柳渡江春”，“曙”、“春”一字句，古人琢意之妙，起结意势冲盈。,《唐诗镜》
154,10104,《唐诗选脉会通评林》,"",周敬曰：“独”、“偏”、“忽”、“惊”、“闻”、“欲”等虚字，机括甚圆妙。,《唐诗选脉会通评林》
155,10104,《唐诗评选》,"",意起笔起，意止笔止，真自苏、李得来，不更问津建安。看他一结，却有无限。《过秦论》“仁义不施而攻守之势异也”结构如此，俗笔于此必数千百言。,《唐诗评选》
156,10104,《唐律消夏录》,"",中四句说物候，偏是四句合写，具见本领。“出海”、“渡江”，便想到故乡矣。岑嘉州诗“春风触处到，忆得故园时”即此意，但此一句深厚不觉耳。,《唐律消夏录》
157,10104,《增订唐诗摘钞》,"",朱之荆云：物候新，暗点早春，喝起中二联在一“惊”字。中二联写早春，中四字皆“惊”也。……“独有”、“偏惊”、“忽闻”是机括。,《增订唐诗摘钞》
158,10104,《唐诗成法》,"",中四句合写“物候”二字，颠倒变化，可学其法。“物候新”居家者不觉，独宦游人偏要惊心。三、四写物候到处皆新，五、六写物候新得迅速，具文见意，不言“惊”，而“惊”在语中。结和陆丞，以“归思”应“宦游”，以“欲沾巾”应“偏惊”。,《唐诗成法》
159,10104,《瀛奎律髓汇评》,"",纪昀：起句警拔，人手即撇过一层，擒题乃紧。知此自无通套之病，不但取调之响也。末收“和”字亦密。冯班：次联做“游望”二字，无刻画痕。,《瀛奎律髓汇评》
160,10104,《近体秋阳》,"",“忽闻”字下得突绽，使末句精神透出。此诗起结老成警洁，中间调高思丽。,《近体秋阳》
161,10104,《唐宋诗举要》,"",吴北江云：起句惊矫不群。高步瀛云：此等诗当玩其兴象超妙处。,《唐宋诗举要》
162,10104,《诗境浅说》,"",此诗为游览之体，实写当时景物。而中四句“出”字、“渡”字、“催”字、“转”字，用字之妙，可为诗眼。春光自江南而北，用“渡”字尤精确。,《诗境浅说》
163,31875,《唐诗归》,"",钟云：七言律结法如此灵活者，可救滞滥之苦。,《唐诗归》
164,31875,《唐诗评选》,"",全自乐府歌行夺胎而出天迥。,《唐诗评选》
165,31875,《唐诗摘钞》,"",初唐出语有极细嫩者，此实未脱陈隋口吻，但其格律一变，故不复以纤巧见疵。,《唐诗摘钞》
166,31875,《山满楼笺注唐诗七言律》,"",看其以春日为题，却劈空将“不当春”三字立柱，便是不为题缚。,《山满楼笺注唐诗七言律》
167,31875,《唐诗成法》,"",“今年”独起下“不当春”。“徒”“漫”承“愁思”，“应”、“几”承“独”字，虽分人、物，皆写“不当春”也。末言今年秦地春色已不当春矣，明年洛城当加倍还我耳。以洛城映秦，以“倍还人”，映“不当春”，以“寄语”结“有怀”，妙思奇语，迥非常境。通篇已臻精致，次联开后人熟滑之端。,《唐诗成法》
168,31875,《唐诗别裁》,"",造语新异，以后人熟诵不觉耳。,《唐诗别裁》
169,31865,《唐诗归》,"",谭云：痴痴钝钝，说得风雅，此真初唐人七言律本事。若应制中自有一等套语供给，假庄严者，非作者本色，不得吠声例服之。钟云：八句皆对。看他伐鼓撞钟，新妆袨服，火德云官，天长地久，作何打发支销。,《唐诗归》
